table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,full_data_type,data_type
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,COUNTRY_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,INDICATOR_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,INDICATOR,6,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PERIOD,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,VALUE,8,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PIPELINE_RUN_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PIPELINE_TRIGGER_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PIPELINE_TRIGGER_TIME,11,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PIPELINE_NAME,13,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,ADF_PERIOD,14,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,PREVIOUS_VALUE,15,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,VALUE_DIFFERENCE,16,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_private_expenditure,TREND_DIRECTION,17,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,GLD_REGULATORY_QUALITY_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,SLVR_REGULATORY_QUALITY_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,BRNZ_REGULATORY_QUALITY_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,COUNTRY_ID,3,null,int,INT
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,DATE_ID,4,null,int,INT
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,INDICATOR_ID,5,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,YEAR,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,PCTRANK,7,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,Pipeline_Run_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,Pipeline_Trigger_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,Pipeline_Trigger_Time,10,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,Pipeline_Triggered_By_Pipeline_Run_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,Pipeline_Name,12,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,ADF_PERIOD,13,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,PREVIOUS_VALUE,14,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,VALUE_DIFFERENCE,15,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_regulatory_quality_index,TREND_DIRECTION,16,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,GLD_VC_DEALS_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,SLVR_VC_DEALS_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,BRNZ_VC_DEALS_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,COUNTRY_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,INDICATOR_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,YEAR,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,FUNDING_AMOUNT_QR,7,null,"decimal(10,0)",DECIMAL
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,DEALS,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,GDP,9,null,"decimal(18,2)",DECIMAL
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PROPORTION_TO_GDP_PERCENT,10,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PIPELINE_TRIGGER_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PIPELINE_TRIGGER_TIME,13,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PIPELINE_NAME,15,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,ADF_PERIOD,16,null,string,STRING
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,PREVIOUS_VALUE,17,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,VALUE_DIFFERENCE,18,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,intl_fact_vc_deals_startups_value,TREND_DIRECTION,19,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,GLD_MFG_SEC_INV_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,SLVR_MFG_SEC_INV_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,BRNZ_MFG_SEC_INV_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,DATE_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,COMPANY_REGISTRATION_NUMBER,4,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,FIRM_NAME_AR,5,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,FIRM_NAME_EN,6,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,FIRM_STAGE,7,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,FIRM_CAPITAL_INVESTMENT_QAR,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ISIC2_CODE,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ISIC2_CODE_DESCRIPTION_AR,10,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ISIC2_CODE_DESCRIPTION_EN,11,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ACTIVITY_TYPE,12,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ISIC6_CODE,13,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ISIC6_CODE_DESCRIPTION_AR,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ISIC6_CODE_DESCRIPTION_EN,15,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,PIPELINE_RUN_ID,16,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,PIPELINE_TRIGGER_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,PIPELINE_TRIGGER_TIME,18,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,19,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,PIPELINE_NAME,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_manufacturing_sector_total_investments,ADF_PERIOD,21,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,GLD_COMMODITIES_RESERVE_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,SLVR_COMMODITIES_RESERVE_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,BRNZ_COMMODITIES_RESERVE_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,DATE_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,SERIAL_NUMBER,4,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,GROUP_NAME_AR,5,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,GROUP_NAME_EN,6,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,MAXIMUM_ALLOWED_STOCK,7,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,SAFE_PERIOD_MONTHS,8,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,TOTAL_STOCK,9,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,STOCK_GAP,10,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,SUFFICIENT_FOR_PERIOD_MONTHS,11,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,GAP_PERIOD_MONTHS,12,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,PIPELINE_RUN_ID,13,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,PIPELINE_TRIGGER_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,PIPELINE_TRIGGER_TIME,15,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,16,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,PIPELINE_NAME,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moci_fact_strategic_commodities_reserve,ADF_PERIOD,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,GLD_COST_PER_STUDENT_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,SLVR_COST_PER_STUDENT_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,BRNZ_COST_PER_STUDENT_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,INDICATOR_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,YEAR,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,ACADEMIC_YEAR,6,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,NUMBER_OF_STUDENTS_IN_PUBLIC_SCHOOLS,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,EXPENSES,8,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,AVERAGE_COST_PER_STUDENT,9,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,PIPELINE_RUN_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,PIPELINE_TRIGGER_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,PIPELINE_TRIGGER_TIME,12,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,13,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,PIPELINE_NAME,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_cost_per_student_public,ADF_PERIOD,15,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,GLD_STEM_GRADUATES_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,SLVR_STEM_GRADUATES_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,BRNZ_STEM_GRADUATES_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,INDICATOR_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,COUNTRY_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,GENDER,7,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,NATIONALITY,8,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,ACADEMIC_YEAR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,YEAR,10,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,GRADUATES_IN_STEM_FIELDS,11,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,GRADUATES_IN_ALL_FIELDS,12,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,RATIO_YEAR,13,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,PIPELINE_RUN_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,PIPELINE_TRIGGER_ID,15,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,PIPELINE_TRIGGER_TIME,16,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,PIPELINE_NAME,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_stem_graduates,ADF_PERIOD,19,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,GLD_QATARI_STUDENTS_PERCENTAGE_PUBLIC_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,SLVR_QATARI_STUDENTS_PERCENTAGE_PUBLIC_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,BRNZ_QATARI_STUDENTS_PERCENTAGE_PUBLIC_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,INDICATOR_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,COUNTRY_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,SECTOR_ID,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,ACADEMIC_LEVEL_ID,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,YEAR,9,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,ACADEMIC_YEAR,10,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,SECTOR_TYPE,11,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,ACADEMIC_STAGE,12,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,NATIONALITY,13,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,GENDER,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,NUMBER_OF_STUDENTS,15,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,RATIO_YEAR,16,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,PIPELINE_TRIGGER_ID,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,PIPELINE_TRIGGER_TIME,19,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,PIPELINE_NAME,21,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qatari_students_percentage_public,ADF_PERIOD,22,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,GLD_QATARIS_IN_GOVT_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,SLVR_QATARIS_IN_GOVT_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,BRNZ_QATARIS_IN_GOVT_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,COUNTRY_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,SECTOR_ID,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,ACADEMIC_LEVEL_ID,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,YEAR,9,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,ACADEMIC_YEAR,10,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,SECTOR_TYPE,11,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,ACADEMIC_STAGE,12,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,NATIONALITY,13,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,GENDER,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,NUMBER_OF_STUDENTS,15,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,RATIO_YEAR,16,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,PIPELINE_TRIGGER_ID,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,PIPELINE_TRIGGER_TIME,19,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,PIPELINE_NAME,21,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_qataris_in_govt_schools_percentage,ADF_PERIOD,22,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,GLD_SHARE_OF_QATARI_TEACHERS_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,SLVR_SHARE_OF_QATARI_TEACHERS_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,BRNZ_SHARE_OF_QATARI_TEACHERS_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,COUNTRY_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,ACADEMIC_LEVEL_ID,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,YEAR,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,ACADEMIC_YEAR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,ACADEMIC_STAGE,10,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,NATIONALITY,11,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,GENDER,12,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,NUMBER_OF_TEACHERS,13,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,VALUE,14,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,PIPELINE_RUN_ID,15,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,PIPELINE_TRIGGER_ID,16,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,PIPELINE_TRIGGER_TIME,17,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,PIPELINE_NAME,19,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_share_of_qatari_teachers,ADF_PERIOD,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,GLD_TEACHERS_ADMIN_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,SLVR_TEACHERS_ADMIN_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,BRNZ_TEACHERS_ADMIN_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,INDICATOR_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,COUNTRY_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,GENDER,7,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,NATIONALITY,8,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,ACADEMIC_YEAR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,YEAR,10,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,NUMBER_OF_TEACHERS,11,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,NUMBER_OF_ADMINISTRATORS,12,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,RATIO_TEACHER_TO_ADMIN,13,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,RATIO_YEAR,14,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,PIPELINE_RUN_ID,15,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,PIPELINE_TRIGGER_ID,16,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,PIPELINE_TRIGGER_TIME,17,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,PIPELINE_NAME,19,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_admin_ratio_public,ADF_PERIOD,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,GLD_TEACHERS_STUDENT_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,SLVR_TEACHERS_STUDENT_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,BRNZ_TEACHERS_STUDENT_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,INDICATOR_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,COUNTRY_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,DATE_ID,5,null,bigint,LONG
